algorithm,options,silhouette_score,calinski_harabasz_score,davies_bouldin_score
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 789}",0.28958999410194847,1545.2156171887495,1.1673429105262723
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 1011}",0.294425339398614,1525.05475379591,1.1477317312021755
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 2022}",0.30475236940517114,1527.345540572802,1.1171066644465393
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 3033}",0.27065237723080887,1532.232742415146,1.1775828588056476
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 4044}",0.3041713063218476,1520.8917546745408,1.1065249702879505
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 5055}",0.27143170734507904,1532.663626966543,1.17596418463785
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 6066}",0.30094270001686324,1520.8238805749445,1.121860408035933
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 42}",0.2965501238175278,1550.3745846500349,1.15360742559288
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 123}",0.2961449687214806,1550.365058888851,1.1584656242440547
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 456}",0.2964717656202601,1550.4678022557432,1.155327323593915
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 789}",0.2948519799297953,1550.44279357845,1.1619806321020612
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 1011}",0.2941880220710081,1550.4498915356507,1.1646779029598053
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 2022}",0.2946046853440272,1550.4585634060718,1.1634042653510561
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 3033}",0.28674672585313304,1546.2392681759886,1.179439516791997
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 4044}",0.2944620344428058,1550.438452159551,1.1632602820540052
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 5055}",0.2971319767852474,1550.3303602354893,1.14965357592417
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 6066}",0.2951343607118859,1550.4375339723072,1.1616524847614764
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 42}",0.2965501238175278,1550.3745846500349,1.15360742559288
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 123}",0.2961449687214806,1550.365058888851,1.1584656242440547
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 456}",0.2964717656202601,1550.4678022557432,1.155327323593915
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 789}",0.2948519799297953,1550.44279357845,1.1619806321020612
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 1011}",0.2941880220710081,1550.4498915356507,1.1646779029598053
